type,address,label
contract-deployer,0x7ee37b0efad1d736cb2b4c19d7ee912a610399de,TheNode: Deployer
contract-deployer,0x1ad4cc63a5869ce41802de6b755d20936d502531,Tigersline.cash: Deployer
contract-deployer,0x1f34500957937344458da2862dc74aeecc9e3262,Token Network: Deployer
contract-deployer,0x3de332e44a0bbff025838c187873d77f92caf5e9,TokenMaker.app: Deployer
contract-deployer,0xdbde0b5d766e16f981c4372717403627f2a9b27d,TokenMaker.org: Deployer
contract-deployer,0x38a0a3dfc0db830e47c8a55d9962a43c98660a69,Tokensoft: Deployer
contract-deployer,0xb3397a6feedff2b9fce9ca1086cb1bdd617c16bf,Tokenswim: Deployer
contract-deployer,0x583d03451406d179182efc742a1d811a9e34c36b,Totle: Deployer
contract-deployer,0x4db8ccf43c50d4426e70be421503538f4d525d35,TradeStars: Deployer
contract-deployer,0x37aa01cf4a768fa3d34fee1f7609592f2b691d98,TroyTrade: Deployer
contract-deployer,0x2fb5b06ae1c170ca17e820dd1870b13dfedec5ad,Tweebaa: Deployer 1
sablier,0x342a6596f50b4db7c3246c0f4efb1f06843d7405,Sablier: CToken Manager
sablier,0x7c25bb1dd0fb91c69664c461909161a14dee9782,Sablier: Deployer
sablier,0xbd6a40bb904aea5a49c59050b5395f7484a4203d,Sablier: Proxy
sablier,0xa4fc358455febe425536fd1878be67ffdbdec59a,Sablier: Real-Time Finance
scam,0x395604f1db081376d0fe5dc9f154d0946065ccab,Ethereumfund.io 1
scroll-network,0xdc37844caf520649f1ce3bf450bbaed000c77539,Scroll Network: Escrow 1
scroll-network,0xbd2efc57869a44a942cf4f693422c932a5e3e33f,Scroll Network: Escrow 2
scroll-network,0xe2aea422decfd9676f1963677458cf214d5236d9,Scroll Network: Escrow 3
scroll-network,0x1d12516664fd8f471868d5c3dbc9b03503838316,Scroll Network: Locked Funds
scroll-network,0xb4a04505a487fcf16232d74ebb76429e232b1f21,Scroll Network: Protocol Interaction
revain,0x0d95096d10dc3f7d9a6e583381a56ee69913e87a,Revain: Deployer 1
revain,0x70bda7012c99d102896104de25addc4a1aaf5ce4,Revain: Deployer 2
revain,0x48f775efbe4f5ece6e0df2f7b5932df56823b990,Revain: Old Token
revain,0xb28cebab1858de30411169b4e53d0d5a0bbdd1e2,Revain: RBN Token
revain,0x2ef52ed7de8c5ce03a4ef0efbe9b7450f2d7edc9,Revain: REV Token
old-contract,0xde14b266ed4280ed320ca022bcfcc15df7a05d95,Canamex Silver: Old Token
old-contract,0xc143e8f788726fcd8f6864b555c01f21855aafdd,CanYa: Old Token 1
old-contract,0x06afad679999600ed84b8ad0a0f5ef65e4dbb57c,CanYa: Old Token 2
old-contract,0x22a7d3c296692ba0f91c631b41bdfbc702885619,CanYa: Old Token 3
old-contract,0xb07ec2c28834b889b1ce527ca0f19364cd38935c,Cardstack: Old Token
old-contract,0x3990a27b2da3612727dd3a9cf877c94465c32776,ChainSafe: Old Address
old-contract,0x5c2f940281e735ca3496d8138be12d18023dce9f,Chimpion: Old Token
old-contract,0xac838aee2f650a6b970ecea56d4651653c1f84a1,ClearCoin: Old Token
old-contract,0x378903a03fb2c3ac76bb52773e3ce11340377a32,Clipper Coin Capital: Old Token
old-contract,0x10f135ce102eee47dca8fe8e19dca6324dfbd684,Coindaily: Old Token
old-contract,0xa193c943980a9340f306b3d59deb183dc501b35f,Coinhako: Old Address 1
old-contract,0x1d1bd550197c7c0787b9ad0aea9c1cca66ee0e90,Coinhako: Old Address 2
old-contract,0x5e8f855966d638135a968861e80dda722291b06d,Coinvest: Old Token
old-contract,0x0f237d5ea7876e0e2906034d98fdb20d43666ad4,Connect Coin: Old XCON Token
old-contract,0x377ca3bbeaba02e1ce0a265bcf43e81c6b913051,Contracoin: Old Token
old-contract,0x2e22dce89b364869a9f60ed488e39559c8eb58e1,CONUN: Old Token 1
old-contract,0x0c22719d1bb82a754243ce84654e857d626f898e,CONUN: Old Token 2
old-contract,0x6b7290527ab68d72158cecaef27b0db6238b6fc5,CONUN: Old Token 3
old-contract,0xf44745fbd41f6a1ba151df190db0564c5fcc4410,Copytrack: Old Token
old-contract,0xc4bcd64cb216d49fd3c643a32762f34626b45a1a,CosmoChain: Old Token
old-contract,0x35f06858577b526a9351c6d42c89748281b6fe30,COSS Exchange Liquidity: Old Token
old-contract,0x65292eeadf1426cd2df1c4793a3d7519f253913b,COSS.io: Old Token 1
old-contract,0x9e96604445ec19ffed9a5e8dd7b50a29c899a10c,COSS.io: Old Token 2
old-contract,0x7064aab39a0fcf7221c3396719d0917a65e35515,Cpollo: Old Token
old-contract,0xf19eac69f9566f0b40660bd0cc16234330f38456,CraftR: Old Token
gitcoin-grants,0x0639092a9c3d9467dd6f89a13213541c8a1e58b2,Gitcoin Grants: Reach Platform
gitcoin-grants,0x147c06f559f742cc9ef2ea5e628f381bccdce2ba,Gitcoin Grants: React Native
gitcoin-grants,0x61c315be1fb8e8723d3c20c3c3169a8509b36207,Gitcoin Grants: Reale Chain
gitcoin-grants,0x79880f298e6cbfd20d03f411f6609fc1faf1c64b,Gitcoin Grants: Rebalance.to
gitcoin-grants,0x6dec00d2899b3caf00c72452407eb727b7298c7f,Gitcoin Grants: ReportAid
gitcoin-grants,0xbd53a5df1fd60aba402cf346ee07ed8b058c17d0,Gitcoin Grants: Ribbon Blockchain
gitcoin-grants,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Gitcoin Grants: Rosco Kalis
gitcoin-grants,0x9531c059098e3d194ff87febb587ab07b30b1306,Gitcoin Grants: Rotki
gitcoin-grants,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,Gitcoin Grants: rTrees
gitcoin-grants,0x64df823e0f9dbc32fb58d69af32aa5fe3cdd0388,Gitcoin Grants: RYO Cloud
gitcoin-grants,0xbc5d1e83b6e36391e5902fcfd5f44c4e786cf618,Gitcoin Grants: S33D
gitcoin-grants,0x726830dbb3e6a7f5009635e61cf4056d11c2dbf7,Gitcoin Grants: Scuttlebutt
gitcoin-grants,0xdb4d88080ed478c729b07e23f8e0ccd1f57d3f9b,Gitcoin Grants: Sense Collective
gitcoin-grants,0x073ab1c0cad3677cde9bdb0cdeedc2085c029579,Gitcoin Grants: SimpleAsWater
gitcoin-grants,0xb1b6e377aa6ec6928a1d499ae58483b2b99658ec,Gitcoin Grants: solUI
gitcoin-grants,0xb6568dc090302196ec8edf56d99c3484cee94e6a,Gitcoin Grants: StablePay
gitcoin-grants,0x662d5d79849113a5403af776210307a7c82a5267,Gitcoin Grants: Stackbrief
gitcoin-grants,0x363fdb02aee6838afb0e034dc5ea54eb8e31e8b9,Gitcoin Grants: stonecoldpat
gitcoin-grants,0xfaf95953a36ed1e8f8426ab5b7eb53da246e3476,Gitcoin Grants: SUMA
gitcoin-grants,0xa84944735b66e957fe385567dcc85975022fe68a,Gitcoin Grants: Swarm Research
gitcoin-grants,0x7d888a9036b5a96f77b433e65b9be1b122f8a499,Gitcoin Grants: Tasit
gitcoin-grants,0x20a5814b73ef3537c6e099a0d45c798f4bd6e1d6,Gitcoin Grants: Tenderly
gitcoin-grants,0x38298ef8a8306579e21246d5227694b5560d9cb5,Gitcoin Grants: Tennagraph
gitcoin-grants,0x0f1025f754b3eb32ab3105127b563084bfa03a6f,Gitcoin Grants: TensorTrade
gitcoin-grants,0x7b5a24f14c4086d34bfd805e6237229596e8235c,Gitcoin Grants: TheBlockchainCircle
sentinel-protocol,0xc86d054809623432210c107af2e3f619dcfbf652,Uppsala Token
sentinel-protocol,0xb4e23d717ed13345498f100c9eacbb256916ae1a,Uppsala: MultiSig
sentinel-protocol,0x325351388c17c72bf3c3a5e3e7a21b62be028dc5,Uppsala: Presale
sentinel-protocol,0xa7261f7d2cb31464408b008913a3de249316da8d,Uppsala: Token Sale
set-protocol,0x78481fb80caabb252909218164266ac83f815000,
set-protocol,0xa12a696b9b11788076a6cb384cac6986b82545e1,
set-protocol,0xc166f976ce9926a3205b145af104eb0e4b38b5c0,
set-protocol,0xc7d79021cd127a2f35b1e26fe3c4aad67f5c28b8,
set-protocol,0x78e29d35573bea6265aedfcb9f45481b717ebfde,
set-protocol,0x07509c281b55a1675d3f71f1c4ab67829eb731d3,
set-protocol,0xbddd682e63dd9f9fa3b97aea88772e77cf3e5013,
set-protocol,0xc39835d32428728cbde6903f84c76750976c0323,
set-protocol,0x48ac44f4e29e602f851b84c271c22b85b9447251,
set-protocol,0xffee21b4bb7084a9416205544101ae9f472c7159,
set-protocol,0x0bf54992649c19bd8db4080078a32383827352f3,
set-protocol,0xa35fc5019c4dc509394bd4d74591a0bf8852c195,Set: BTC ETH 75/25 Weight Set
set-protocol,0xc06aec5191be16b94ffc97b6fc01393527367365,Set: BTC ETH Equal Weight Set
set-protocol,0xac8ea871e2d5f4be618905f36f73c760f8cfdc8e,Set: BTC Network Demand Set II
set-protocol,0x6123a0cbc95cb157995a0795187a60995b85e0a9,Set: BTC Range Bound High Vol Set
set-protocol,0x20649d97b1393105cf92a5083fd2aff7c99ebe56,Set: BTC Range Bound Low Vol Set
set-protocol,0x81c55017f7ce6e72451ced49ff7bab1e3df64d0c,Set: BTC Range Bound Min Vol Set
set-protocol,0xd218d75ba0fc45858a4e9ef57a257ed9977db5f4,Set: BTC TA Set II
set-protocol,0x09ae0c4c34a09875660e681fe1890f3b35175151,Set: BTCMOON Social Set
set-protocol,0x90f49083ff588ec5a5459f4d2a64b8d409c03122,Set: BTCMOONX Social Set
set-protocol,0x58723c7afcd33a2db6ae06c37521725d65f0cc15,Set: BullBearBitcoin Set II
set-protocol,0xf43b2f981efc5a611a97951ce4fd7d3bd87f4902,Set: BullBearEthereum Set II
set-protocol,0xf55186cc537e7067ea616f2aae007b4427a120c8,Set: Core
set-protocol,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,Set: Deployer 2
set-protocol,0x6c4b7a83d2a301f7dd3563812a15f31a1e973b4c,Set: Deployer 3
ico-wallets,0x68c4b7d05fae45bcb6192bb93e246c77e98360e1,Metronome: Proceeds
ico-wallets,0x00832a758a781055ac19b5f9bf553db8bb9db32d,Monetha: Wallet
ico-wallets,0xfd053b5447cb0625464e6e277005fe8adf3c8469,MTC: MultiSig
ico-wallets,0xc7cd9d874f93f2409f39a95987b3e3c738313925,Musiconomi: MultiSig
ico-wallets,0x7e6614722614e434c4df9901bab31e466ba12fa4,Mysterium: MultiSig
ico-wallets,0x19c1f4d2cf1606d1ba3030aef48b96e56bc92a6a,NodePower: Wallet
ico-wallets,0x2b3b67c6dffc2bcdda2315491eac9bbe868fbcdd,OAX: Wallet
ico-wallets,0x2149cbdd59b50bef9a264914b441f917dc9c7d55,OneLedger: Wallet
ico-wallets,0xf821fd99bca2111327b6a411c90be49dcf78ce0f,PayPie: MultiSig
ico-wallets,0x01091506ce9f1977a660c5ad4915cbd89e4e1a49,PChain: Wallet
ico-wallets,0x746aaac06b04c36f5fea9bbb35ca75518eda1cca,Perlin: Token Sale
ico-wallets,0x26d08b9d227933a85e855656dc46ab889e183c88,Playkey: Token Sale
ico-wallets,0x04c62019ab478bff5874e7b7d9bc84fcf7e30025,POA Network: MultiSig
ico-wallets,0x3bfc20f0b9afcace800d73d2191166ff16540258,Polkadot: MultiSig
ico-wallets,0xe9eca8bb5e61e8e32f26b5e8c117561f68084a9c,Polybius: MultiSig
ico-wallets,0xafa1c92a27215d1d1dad4fa89972e7c8d91218f9,PolySwarm: Wallet
ico-wallets,0x5a8b20e070e82b4e3fb97ecbd71b587a74f2ecc1,Populous: MultiSig 1
ico-wallets,0x1a8cc57f1155d7df4626978401e203e00da097f7,Populous: MultiSig 2
ico-wallets,0xca48ba80cfa6cc06963b62aee48000f031c7e2dc,Populous: Wallet 1
ico-wallets,0xee155572635ae7d1f4e30ec3179ce65b5342cb17,Populous: Wallet 2
ico-wallets,0xb1c5d524382324c9472c6f8e1a3c0a64465a4902,Privatix: MultiSig
ico-wallets,0x10987d8361338eae4472f107cf069558c54516ae,Propy: MultiSig
ico-wallets,0x00674045bb7c17f0aa1cde34780d6c51af548728,Prospectors: MultiSig
ico-wallets,0x00c7122633a4ef0bc72f7d02456ee2b11e97561e,Raiden: MultiSig
ico-wallets,0xb0c591788ac5f9638a8aea025019e626f17186df,Rate3: Wallet 1
silverway-platform,0x4c1c4957d22d8f373aed54d0853b090666f6f9de,Silverway Token
silverway-platform,0x1a1918cb83ba146a1f4818bf34d92291ac9c0749,Silverway: Binance Gateway
silverway-platform,0xb9adbb9db418fef603e23c7f9a741b3d7a63a1ab,Silverway: Reserve
contract-deployer,0x8df511837ae2fc7e55e551837f05fd113c8a51c5,Tweebaa: Deployer 2
contract-deployer,0x7f7862e2522f24664590cea06b6dfbe7fd4c861c,Unipot.io: Deployer
contract-deployer,0xc06fd42a3e9437e9cf3946d75c8040425cea1e98,Uniris: Deployer
contract-deployer,0xd1c24f50d05946b3fabefbae3cd0a7e9938c63f2,Uniswap: Deployer 1
contract-deployer,0x9c33eacc2f50e39940d3afaf2c7b8246b681a374,Uniswap: Deployer 2
contract-deployer,0x96875fab34bc8b87258a4e05ace76dcc9e510bab,Unit Ventures: Deployer
contract-deployer,0x64dce6743a375e7a4e42cc1299b61242aee5d3f4,United Trust: Deployer
contract-deployer,0xf9d133dd9bc6b031da5da26cd8362ced8444a9eb,Unity Coin: Deployer
contract-deployer,0xcac4f42d22c52d7fa1d38080cabbb1acc0fa70c4,UUTT Project: Deployer
contract-deployer,0x60790d352f30a165912892d3415bc9e7d9c8ee84,Vaultbank: Deployer
contract-deployer,0x4414183ae357e19c7043e8782849f5be565bab20,VectorRobot.ru: Deployer
contract-deployer,0x9217938ac01a9af606efbde052d351c0600b06c7,VeraOne: Deployer
contract-deployer,0xad1173e6a9524c117822a758eba218466a6e88fe,Veros: Deployer
contract-deployer,0x7d5bd230dd477b723da54030ab81f2b6a49d8f7f,WalletPlusX: Deployer
contract-deployer,0x1c6d5302f31151dbbb9e059ab0b02f02f547a7a0,WalletPlusX: Deployer 2
contract-deployer,0x476bb28bc6d0e9de04db5e19912c392f9a76535d,WooCommerce Payment Gateway: Deployer
contract-deployer,0xceeb39cfd8c9465cae21687b436b138f74347541,World Family Coin: Deployer
contract-deployer,0x16847935990beb7ff0a6772f4cfb432a9905541a,X2profit.biz: Deployer
contract-deployer,0x616beee4440f100221f4420b49a284aff34838ce,XcelToken Plus: Deployer
contract-deployer,0xc7de769d23c2b64cf0144da98484feedadfae531,xDAI: Deployer
contract-deployer,0x46d0cf1545bb9342a67275ea4fca9d3403af9872,Xether.io: Deployer
contract-deployer,0xd8282a355383a6513eccc8a16f990ba0026c2d1a,Zerion: Deployer
smart-contract,0xc4ce5fdb2778f51b758b26f17e76ecf12eb5ab37,TokenMaker.app
parity-bug,0x4ebcf8a133cce749ee07d4c764e10d1916f84f5c,
parity-bug,0x7614ba4b95cc4f456cae349b94b8a6992d4818ea,
parity-bug,0x42a3d814e6e3c25d20120b972e4d174ef76d93d2,
parity-bug,0xd31a34d621122bebe0dee360e33bbe61193d5b90,
parity-bug,0xd7b349624208a406627010b7d440dd2f25ddd63a,
parity-bug,0x0f30c808069315b3b7dfbfe149c87448b50c6d8b,
parity-bug,0x009f3de1e8878cda9c2e94a6ce6084d9ca86425c,
parity-bug,0x8d358fdc7e1ed7e69f7fb6d5daccc77282a2d737,
parity-bug,0xa386560ac173a436c0c592272bb419c94cca8bc9,
parity-bug,0x5f3ce3907e7e4c5b5b8d04dd3211ca8b81a64733,
parity-bug,0xdb46b29957b3021a5ea79c49f443083aba994a33,
parity-bug,0x66ea39aee3f4a2e39d2f28b397a4daf0bffafd89,
parity-bug,0xc1bef33095fc3ff1bfa38a193a028fd670751462,
parity-bug,0xe3a482efacc86b55cd60fa1ae07b658548e00c2e,
parity-bug,0x8b3cb840c24ecd4f045f5cfb8ea14beec17b51e0,
parity-bug,0x39d46c1824dfc32ad4e80c28a825296a8ac52437,
parity-bug,0x8266bcb06a66efe3150a6f3ddd4f43caeb566245,
parity-bug,0xdc7f356bfa601aeaa96d79efad3e0eb505169572,
parity-bug,0x199a4567ddbfa4426903e36b4752213ba1f34d64,
parity-bug,0x37c6772be3e333e8acbc38521fb5090b0abe1a3b,
parity-bug,0xb69e024300f63c452ba0572405d53ca5e991dd77,
parity-bug,0x4405cdf409d270fa55f9a4020c3b5772bf1a1a10,
parity-bug,0x19986fcfbc5ef9b9e377fa8429c5a8d215cbe814,
parity-bug,0x94535a9cee64a0258af01c8cc41cfaf7bfb58f76,
parity-bug,0x28ff414bb944b81053389f22113ad305c8ac69fa,
ponzi,0x7bd83b818fb88239a8ece4c95837dc5746af32cc,Multi.today
ponzi,0x24ddd6e7d5cdc29251caa00e46c7f3c738a78070,NewSmartPyramid
ponzi,0x4e88419be4e8643d98b15f8b6cf9cf3f6ef1fbfd,Ponzi Multiplier 1
ponzi,0xa38feb7b0aaad949a1b99ff516d4e3ea2e317bbf,Ponzi Multiplier 2
ponzi,0xbea72b7da261bb0a488a5d07f01b16516ba2edef,project424.us
ponzi,0x660c46a5650fb0619f603a2f4d73a1cdf8cd00d6,Reternal.net
ponzi,0x465cd6299775dc459a23c80997d2664656be9780,safedif.com
ponzi,0x4f3db6d4c97b8248ad5e244e4f619086084f6848,scbank.io
ponzi,0x0513ce8013f27a47a0088ffaac94fbb0fe6309d8,Smart-blockchain.pro
ponzi,0x3da6d8f14dfcd576c46f9994d8fd94883a8f3fe8,Smart-Pyramid.io
ponzi,0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,SmartHash
ponzi,0x4480451c0aad4b97e837465d3ea618f976970df0,stareth.co
ponzi,0xdbb6b23520472c5070078cd3e7097b36b001fb57,Thebigbang.online
ponzi,0x13afabf464f7d3e6c7cf0e685181d9da3935e01e,TheTrey
ponzi,0xc0b52b76055c392d67392622ae7737cdb6d42133,Wallie.me
ponzi,0x4b8705b0f740f7b51d746c0f626d06b8cf25814b,X2profit.biz 1
ponzi,0x8fd1a3ea61b1456be58e38b8c1bea49acb84b7fd,X2profit.biz 2
spam-token,0x809eade17f09cd31407f61ad590dcf730553dbf8,Spam Token 1
spam-token,0x13be7adf29956b9ac451dbe158a21a61c4d3850a,Spam Token 2
spam-token,0x742b3cea5ad428f89dc9bd0d23cf1299182917f9,Spam Token 3
spam-token,0x73478d0db2473f19e97c28d4e9fc80e75588c067,Spam Token 4
spam-token,0x13110813640cbe18a3b5ab6c3bfde9c0380d5b58,Spam Token 5
spam-token,0xe3a9a924ae878cdba0f6e83f89b18cbf75efd6d5,Spam Token 6
spam-token,0xa9fd9bed77322cff6159318cf1382797f53bb418,Spam Token 7
spam-token,0x8ffcf8c6d7b47e8d05b062c3e5786f726fd37604,Spam Token 8
spam-token,0xab1ef6c3abe4eb86348103dccf945a3f68cd7ef7,Spam Token 9
spam-token,0x53de591dc05404ce1f6198516b62eb14bd563a3a,Spam Token: Deployer
staking,0x12f208476f64de6e6f933e55069ba9596d818e08,Flexacoin: Staking
staking,0xf4662bb1c4831fd411a95b8050b3a5998d8a4a5b,Loopring: Staking Pool
status,0x744d70fdbe2ba4cf95131626614a1763df805b9e,Status Network Token
status,0xbbf0cc1c63f509d48a4674e270d26d80ccaf6022,Status: Community MultiSig
status,0x6b9ef02657339310e28a7a9d4b5f25f7c1f68d61,Status: Deployer 1
status,0xd248b0d48e44aaf9c49aea0312be7e13a6dc1468,Status: Old Genesis Token
status,0xa646e29877d52b9e2de457eca09c724ff16d0a2b,Status: Research & Development MultiSig
status,0x55d34b686aa8c04921397c5807db9ecedba00a4c,Status: Token Sale
resfinex,0x0a9f693fce6f00a51a8e0db4351b5a8078b4242e,Resfinex Exchange Token
resfinex,0xefc534c47d753f94944b734d2c546cb1fba8904e,Resfinex: Founding Team
resfinex,0xaa9e89b59b5148775b2f1187338aba0efafd5645,Resfinex: Investor & Partnership
resfinex,0xec1fdcd732064b02c6a4424e184536dc26a4c948,Resfinex: Reserve
swipe-io,0x794888116a9f1bf8111e325122dd864f6dbd6ed5,Swipe: Deployer
swipe-io,0xb4ddb0c9a2a11b7cf5dcc441efb21110c500c2c7,Swipe: Ecosystem Rewards
swipe-io,0xaf04c95b6a5efa851136049203093468c197517c,Swipe: Founders
swipe-io,0x8ce9137d39326ad0cd6491fb5cc0cba0e089b6a9,Swipe: SXP Token
swipe-io,0x98f32f86c831b54bf3f5bbc15e4132940ea3b950,Swipe: Treasury 1
swipe-io,0x0b8b5406d013d88cedd682515a4a18563548fef2,Swipe: Treasury 2
swipe-io,0x6c42c72e80481ad654e63d364bb9d86c90819a25,Swipe: Treasury 3
old-contract,0x2ab22d3f1205b9f523ebe80ae2853f7644830760,CraftR: Old Token 2
old-contract,0x292317a267adfb97d1b4e3ffd04f9da399cf973b,Credits: Old Token
old-contract,0xa5289a3700f813adbd65df7484cc70a469a2a6ce,CREEnergy: Old Token
old-contract,0x2cf618c19041d9db330d8222b860a624021f30fb,Cruisebit: Old Token
old-contract,0x827de8cb5bf8da8f16093505c58b5677122cdcec,Cryptaur: Old Token
old-contract,0xec8b363164cf453bdaadfad4094b566dada41f4d,Cryptonity: Old Token
old-contract,0xc94aa079c114d02c484dd55256d854d71feeca70,CryptoNode: Old Token 1
old-contract,0x81f4d69229c8cbcbf2f092fafb9612dd2feacaf9,CryptoNode: Old Token 2
old-contract,0x6ba6f2207e343923ba692e5cae646fb0f566db8d,Cryptopunks: Old Token
old-contract,0x3f06b5d78406cd97bdf10f5c420b241d32759c80,CyberFM: Old Token
old-contract,0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f,CyberMiles: Old Token
old-contract,0xf51494955a43c23e34d83c1c5f1305b652fe0bca,CYBR: Old Token
old-contract,0x725803315519de78d232265a8f1040f054e70b98,Dao.Casino: Old Token
old-contract,0x1b5f21ee98eed48d292e8e2d3ed82b40a9728a22,DataBrokerDao: Old Token
old-contract,0x0301256716f6a18666db5a6009c2bff7c98fdde9,Datbit: Old Token
old-contract,0x577f56a16080787323a8e4a9227c040b1c2017cd,DEBIT Coin: Old Token
old-contract,0xefe9708dff609bde726b0efd6a731a78dc23a13b,DeepCloud AI: Old Token
old-contract,0x61b9898c9b60a159fc91ae8026563cd226b7a0c1,DeversiFi: Old Address
old-contract,0xd3bed3a8e3e6b24b740ead108ba776e0ad298588,DEX.AG: Old Contract 1
old-contract,0x932348df588923ba3f1fd50593b22c4e2a287919,DEX.AG: Old Contract 2
old-contract,0xa540fb50288cc31639305b1675c70763c334953b,DEX.AG: Old Contract 3
old-contract,0xff44e1835de192e59eb019fc413995ef1a9f32c9,Diagon: Old Token
old-contract,0x7e0178e1720e8b3a52086a23187947f35b6f3fc4,Dicether: Old Contract
old-contract,0x9aca6abfe63a5ae0dc6258cefb65207ec990aa4d,DigiPulse: Old Token
old-contract,0x45ed02e374aef2e4b34c04e86ad9d45891d10751,Digital Fantasy Sports Token: Old Token
switcheo,0xba3ed686cc32ffa8664628b1e96d8022e40543de,Switcheo Exchange
switcheo,0x7ee7ca6e75de79e618e88bdf80d0b1db136b22d0,Switcheo Exchange V2
switcheo,0x571037cc2748c340e3c6d9c7af589c6d65806618,Switcheo: Coordinator
gitcoin-grants,0xc82b9cac090a6e8737a77c1eae4c6eb282130bb0,Gitcoin Grants: Theo Goodman
gitcoin-grants,0x140e7364ee4e29a677a9d6ccf26ac945e7e80b65,Gitcoin Grants: THX
gitcoin-grants,0xeea95edfc25f15c0c44d4081bbd85026ba298dc6,Gitcoin Grants: TokenCast
gitcoin-grants,0xdd4c48c0b24039969fc16d1cdf626eab821d3384,Gitcoin Grants: Tornado.cash
gitcoin-grants,0x2577a8539cb2194acd72f035dbb691ce5f406d3f,Gitcoin Grants: Trackato
gitcoin-grants,0xfe222247735b3c7ef099ba761f9477450f5256fe,Gitcoin Grants: TradeScope
gitcoin-grants,0x8f684ad5dc8237960a4661381022ae8030a5cd31,Gitcoin Grants: Training Eth Devs
gitcoin-grants,0x7d1675dc635959b26f61e03637599c12c7e84fae,Gitcoin Grants: Tribute
gitcoin-grants,0xdf6c53df56f3992fc44195518a2d8b16306af9ff,Gitcoin Grants: Trinity
gitcoin-grants,0x5c930db102c6ebb9cc32fd26f8a274f9493c5c52,Gitcoin Grants: Trojan DAO
gitcoin-grants,0xf503017d7baf7fbc0fff7492b751025c6a78179b,Gitcoin Grants: TrueBlocks
gitcoin-grants,0x3c6e0d0c9dba4709e9a8b85d1003e9985b799578,Gitcoin Grants: TSSKit
gitcoin-grants,0x8bfbb529a9e85fdc4b70a4fcdc0d68bb298b8816,Gitcoin Grants: Turbo-Geth
gitcoin-grants,0x7541e31ea1635e3c6e927447e5c9a48b60ac5c8c,Gitcoin Grants: Unikeys
gitcoin-grants,0x11e4857bb9993a50c685a79afad4e6f65d518dda,Gitcoin Grants: Uniswap
gitcoin-grants,0xdba411d32793e057cb69658cf0d16b55dffb652a,Gitcoin Grants: urllib3
gitcoin-grants,0xbe4ba4b9b3dbe25a93820eef90fb4da150380510,Gitcoin Grants: Validity
gitcoin-grants,0x961aa96febee5465149a0787b03bfa14d8e9033f,Gitcoin Grants: Vipnode
gitcoin-grants,0x74d8967e812de34702ecd3d453a44bf37440b10b,Gitcoin Grants: Vocdoni
gitcoin-grants,0x70ccbe10f980d80b7ebaab7d2e3a73e87d67b775,Gitcoin Grants: Vyper
gitcoin-grants,0x6935e2d39536e0795dbb66428bc5bd6aec32f7fe,Gitcoin Grants: Wallet Notify
gitcoin-grants,0xcbec15583a21c3ddad5fab658be5b4fe85df730b,Gitcoin Grants: WalletConnect
gitcoin-grants,0x04bb33c3a8c2d018836a1f938054ebb59e0036b2,Gitcoin Grants: Wallets.Review
gitcoin-grants,0x8688a84fcfd84d8f78020d0fc0b35987cc58911f,Gitcoin Grants: web3 react
gitcoin-grants,0x6a3738c6299f45c31697acea647d49edcc9c28a4,Gitcoin Grants: web3swift
shapeshift,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,ShapeShift 1
shapeshift,0x9e6316f44baeeee5d41a1070516cc5fa47baf227,ShapeShift 2
shapeshift,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,ShapeShift 3
shapeshift,0x563b377a956c80d77a7c613a9343699ad6123911,ShapeShift 4
shapeshift,0xd3273eba07248020bf98a8b560ec1576a612102f,ShapeShift 5
shapeshift,0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,ShapeShift 6
shapeshift,0xeed16856d551569d134530ee3967ec79995e2051,ShapeShift 7
shapeshift,0xb36efd48c9912bd9fd58b67b65f7438f6364a256,ShapeShift: Binance Deposit
shapeshift,0xda1e5d4cc9873963f788562354b55a772253b92f,ShapeShift: Bitfinex Deposit
shapeshift,0xe9319eba87af7c2fc1f55ccde9d10ea8efbd592d,ShapeShift: Bittrex Deposit
shapeshift,0xc770eefad204b5180df6a14ee197d99d808ee52d,ShapeShift: FOX Token
shapeshift,0xe8ed915e208b28c617d20f3f8ca8e11455933adf,ShapeShift: Poloniex Deposit
synthetix,0xfbb6526ed92da8915d4843a86166020d0b7baad0,Synthetix: Address Resolver
synthetix,0xa6b5e74466edc95d0b6e65c5cbfca0a676d893a4,Synthetix: Arb Rewarder
synthetix,0xdcb6a51ea3ca5d3fd898fd6564757c7aaec3ca92,Synthetix: Curve Rewards
synthetix,0x15fd6e554874b9e70f832ed37f231ac5e142362f,Synthetix: Delegate Approvals
synthetix,0x8f586f063ffbb89b186c8e604fc6614766f9c9d1,Synthetix: Delegate Approvals Eternal Storage
synthetix,0xaf28cec7854e9a070f4cd31f18ba005f874d9f50,Synthetix: Deployer 1
synthetix,0xe88ada0408f187c17eedd256a0495d8e3766aac4,Synthetix: Deployer 10
synthetix,0xb64ff7a4a33acdf48d97dab0d764afd0f6176882,Synthetix: Deployer 2
